AÑO,MES,DIA,FOLIO,CLAVE,NOMBRE,PRECIO,CANTIDAD
2023,10,28,28323, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,0.87
2023,10,28,28324, QUC1M, QUESO COTIJA SECO 1 MOLIDO 107,107,2
2023,10,28,28324, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28325, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,28,28326, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,28,28327, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,28,28327, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,28,28328, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO),28,2
2023,10,28,28328, CRP, CREMA PURA,22,6
2023,10,28,28329, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28330, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO),28,0.25
2023,10,28,28331, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,14
2023,10,28,28331, JAYR, JAMON YORK RIOJA (PRO),101.5,7
2023,10,28,28332, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,3.25
2023,10,28,28332, QUOSJ1, QUESO OAXACA IMPERIAL ORO 1/4KG 122,30.5,15
2023,10,28,28332, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28333, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,8.29
2023,10,28,28333, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,16
2023,10,28,28333, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67.5,4
2023,10,28,28333, JAR, JAMON AMERICANO RIOJA (PRO),71,10
2023,10,28,28334, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,2
2023,10,28,28335, QUN1, QUESO PARA NACHOS SABINO 1KG,24,1
2023,10,28,28335, TOI, TOCINO IMPERIAL ,112,1
2023,10,28,28335, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28336, ADR, ADEREZO RANCH SABINO 3.4KG ,159,1
2023,10,28,28336, CRP, CREMA PURA,22,3
2023,10,28,28337, CRP, CREMA PURA,22,12
2023,10,28,28337, JAEA, JAMON ESPALDILLA AROOS (PRO),44,5
2023,10,28,28338, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO),28,0.5
2023,10,28,28338, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,28,28338, CRP, CREMA PURA,22,1
2023,10,28,28339, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,28,28340, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,3
2023,10,28,28340, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,28,28341, CRBLK, CREMA PARA BATIR LYNCOTT 1L,87,10
2023,10,28,28342, CRE, CREMA EXTRA,34,2
2023,10,28,28343, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,2
2023,10,28,28343, CRP, CREMA PURA,22,7
2023,10,28,28344, CRB5, CREMA PARA BIONICOS IMPERIAL 5KG,99,1
2023,10,28,28345, RET, RECORTE TOCINO IMPERIAL,69,0.5
2023,10,28,28345, JAEA, JAMON ESPALDILLA AROOS (PRO),44,1
2023,10,28,28346, MOB950, MOSTAZA YOLI IKG,25,1
2023,10,28,28347, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,28,28347, CRCCHORRO, CREMA IMPERIAL              ,44,1.25
2023,10,28,28347, JAPCPR, JAMON PIERNA CAPIS (PRO),99,0.25
2023,10,28,28348, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,28,28349, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,0.59
2023,10,28,28349, CUP1, CUERITOS PICADOS IMPERIAL 1KG,18.5,1
2023,10,28,28349, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,28,28349, CRZP, CREMA ORDE√ëA (PRO),29,1
2023,10,28,28350, CUP1, CUERITOS PICADOS IMPERIAL 1KG,18.5,1
2023,10,28,28350, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,1
2023,10,28,28351, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67.5,1
2023,10,28,28351, CRE, CREMA EXTRA,34,1
2023,10,28,28351, JAR, JAMON AMERICANO RIOJA (PRO),71,0.75
2023,10,28,28352, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,28,28353, MAD1K, MANTEQUILLA DAISY 1KG,107,2
2023,10,28,28353, CAKC, CREMA COCO CALAHUA 1L,52,1
2023,10,28,28354, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.07
2023,10,28,28354, QU, QUESO PANELA IMPERIAL 69,45,1.876923077
2023,10,28,28354, CHRV3A, CHILES RAJAS VITROLERO 3.8KG,69,2
2023,10,28,28355, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.21
2023,10,28,28356, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1.005
2023,10,28,28356, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,28,28357, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,2.51
2023,10,28,28357, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,0.71
2023,10,28,28357, CRE, CREMA EXTRA,34,3
2023,10,28,28358, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,2
2023,10,28,28358, CALDC1, CAJETA LUPERCIO DOBLE CREMA 1KG (PRO),59,2
2023,10,28,28359, CAKC, CREMA COCO CALAHUA 1L,52,1
2023,10,28,28359, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,0.5
2023,10,28,28360, CRCCHORRO, CREMA IMPERIAL              ,44,8
2023,10,28,28361, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,0.5
2023,10,28,28362, QUPC1, CUERITOS PICADOS CASTA√ëEDA 1KG (PRO),21,1
2023,10,28,28362, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,2
2023,10,28,28362, LED24C, LECHERA DUPAOLI 24KG CUBETA GRANDE,1105,1
2023,10,28,28363, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,3.179
2023,10,28,28364, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.52
2023,10,28,28364, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,28,28364, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,28,28364, CRIO, CREMA IMPERIAL ORO,59,6
2023,10,28,28365, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,28,28366, QU, QUESO PANELA IMPERIAL 69,45,1.830769231
2023,10,28,28367, JAEA, JAMON ESPALDILLA AROOS (PRO),44,1
2023,10,28,28368, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,28,28368, JAPCPR, JAMON PIERNA CAPIS (PRO),99,1
2023,10,28,28369, ADFRM, ADOBERA FUNDIR RAMIREZ 1/2KG (PRO) 106,53,1
2023,10,28,28369, JAYR, JAMON YORK RIOJA (PRO),101.5,0.5
2023,10,28,28370, CRP, CREMA PURA,22,1
2023,10,28,28371, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,28,28372, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY,93,1
2023,10,28,28372, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,2
2023,10,28,28373, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28374, JACC, JAMON CALIFORNIA CAPIS (PRO),77,5
2023,10,28,28375, CRE, CREMA EXTRA,34,8
2023,10,28,28376, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,28,28376, JAEA, JAMON ESPALDILLA AROOS (PRO),44,1.25
2023,10,28,28377, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,0.5
2023,10,28,28377, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,1.04
2023,10,28,28378, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO),62,1
2023,10,28,28378, JACC, JAMON CALIFORNIA CAPIS (PRO),77,1.5
2023,10,28,28379, JAEA, JAMON ESPALDILLA AROOS (PRO),44,5
2023,10,28,28380, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,28,28380, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,28,28381, CHPRPM, CHICHARRON PRENSADO ROJO (PRO)+D 127,127,10.66
2023,10,28,28382, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,0.5
2023,10,28,28382, CEAN, CREMA AVELLANA NUTELLA 1KG,165,1
2023,10,28,28382, CRP, CREMA PURA,22,1.5
2023,10,28,28382, CRP, CREMA PURA,22,1
2023,10,28,28383, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,4
2023,10,28,28383, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,28,28384, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,28,28385, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,4
2023,10,28,28385, JACC, JAMON CALIFORNIA CAPIS (PRO),77,1
2023,10,28,28386, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,28,28387, TOIP, TOCINO IMPERIAL PIEZA 109,350,1.205
2023,10,28,28388, CHRCAO, CHILES RAJAS CUBETA CASTA√ëEDA (PRO),309,2
2023,10,30,28389, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,20.27
2023,10,30,28389, JAYRP, JAMON YORK RIOJA 7KG PIEZA (PRO) 99.5,696,2
2023,10,30,28389, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,30,28390, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28391, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,30,28392, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG,785,1
2023,10,30,28393, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,3.865
2023,10,30,28393, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,3.375
2023,10,30,28394, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,3.16
2023,10,30,28394, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,30,28395, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,4
2023,10,30,28396, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,30,28396, JACR, JAMON COCIDO RIOJA (PRO),63,0.5
2023,10,30,28397, QU, QUESO PANELA IMPERIAL 69,45,0.861538462
2023,10,30,28397, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,30,28398, ADFRM, ADOBERA FUNDIR RAMIREZ 1/2KG (PRO) 106,53,3
2023,10,30,28398, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,2
2023,10,30,28399, ARRI, ARRACHERA MARINADA IMPERIAL,82,4
2023,10,30,28400, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,1
2023,10,30,28400, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,30,28400, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,30,28400, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,30,28401, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,3.96
2023,10,30,28401, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,30,28402, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,4.25
2023,10,30,28402, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,30,28402, JAR, JAMON AMERICANO RIOJA (PRO),71,7
2023,10,30,28403, ARRI, ARRACHERA MARINADA IMPERIAL,82,5
2023,10,30,28403, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,6
2023,10,30,28403, RET, RECORTE TOCINO IMPERIAL,69,2
2023,10,30,28404, CRE, CREMA EXTRA,34,4
2023,10,30,28405, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,2.02
2023,10,30,28406, ARRI, ARRACHERA MARINADA IMPERIAL,82,2
2023,10,30,28407, CRP, CREMA PURA,22,2
2023,10,30,28408, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,30,28408, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,30,28409, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,2
2023,10,30,28410, QU, QUESO PANELA IMPERIAL 69,45,0.861538462
2023,10,30,28410, CRIO, CREMA IMPERIAL ORO,59,0.25
2023,10,30,28411, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28412, QUASG, QUESO AMARILLO SABINO GRANEL,75,0.25
2023,10,30,28412, CRIO, CREMA IMPERIAL ORO,59,0.75
2023,10,30,28412, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28412, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28412, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,0.5
2023,10,30,28413, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.25
2023,10,30,28414, CRE, CREMA EXTRA,34,5
2023,10,30,28414, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,2
2023,10,30,28415, CEAN, CREMA AVELLANA NUTELLA 1KG,165,1
2023,10,30,28415, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28416, QUM, QUESO MOLIDO MONARCA ,76,4
2023,10,30,28416, REIO, REQUESON IMPERIAL ORO 47,47,2.5
2023,10,30,28416, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,30,28417, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1.12
2023,10,30,28418, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.205
2023,10,30,28418, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,30,28419, CRP, CREMA PURA,22,1
2023,10,30,28419, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,0.5
2023,10,30,28420, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,8
2023,10,30,28420, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136,34,5
2023,10,30,28421, CRB, CREMA PARA BIONICOS IMPERIAL,20,2
2023,10,30,28422, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136,34,1
2023,10,30,28422, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28423, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,30,28424, QU, QUESO PANELA IMPERIAL 69,45,0.9
2023,10,30,28424, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,30,28425, CRIO, CREMA IMPERIAL ORO,59,0.25
2023,10,30,28426, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.07
2023,10,30,28426, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28426, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,30,28427, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,30,28428, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,30,28428, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,30,28429, JACC, JAMON CALIFORNIA CAPIS (PRO),77,2
2023,10,30,28430, CRLL, CREMA LALA 900L ROJA,69,1
2023,10,30,28431, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,30,28432, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,3.97
2023,10,30,28432, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,2.015
2023,10,30,28432, CRL450, CREMA LALA 426ML ROJA,34,5
2023,10,30,28432, CUMKM, CUERITOS MEXICANO 1KG MAYOREO,22,10
2023,10,30,28433, CRP, CREMA PURA,22,2
2023,10,30,28434, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.63
2023,10,30,28434, JACR, JAMON COCIDO RIOJA (PRO),63,0.5
2023,10,30,28434, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,30,28435, SAPZCJ, SALCHICHA PAVO JUMBO CAPIS 800GR (PRO),78,1
2023,10,30,28436, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,30,28437, QU, QUESO PANELA IMPERIAL 69,45,0.869230769
2023,10,30,28438, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,30,28439, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,30,28440, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,2
2023,10,30,28440, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,5
2023,10,30,28441, TOI, TOCINO IMPERIAL ,112,1
2023,10,30,28441, CRE, CREMA EXTRA,34,3
2023,10,30,28442, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,30,28443, QUCB, QUESO CREMA IMPERIAL KILO,53,2
2023,10,30,28444, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,1
2023,10,30,28445, BASC, BASE SABINO 17KG,158,7
2023,10,30,28446, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,30,28446, JAR, JAMON AMERICANO RIOJA (PRO),71,2
2023,10,30,28447, ACOM1, ACEITE OLIVA E.V. MONASTERIO 1L,89,1
2023,10,30,28447, CRZP, CREMA ORDE√ëA (PRO),29,1
2023,10,30,28448, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,2
2023,10,30,28448, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,30,28448, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,1.17
2023,10,30,28448, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,5.12
2023,10,30,28448, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,2
2023,10,30,28449, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,30,28450, CRE, CREMA EXTRA,34,1
2023,10,30,28450, CRCCHORRO, CREMA IMPERIAL              ,44,2.5
2023,10,30,28451, CRP, CREMA PURA,22,3
2023,10,30,28452, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,21.5
2023,10,30,28452, QUC1PC, QUESO COTIJA SECO 1 PIEZA CHICA 3K 107,321,1
2023,10,30,28452, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,15
2023,10,30,28452, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,30,28452, JAEA, JAMON ESPALDILLA AROOS (PRO),44,4
2023,10,30,28453, QU, QUESO PANELA IMPERIAL 69,45,1.646153846
2023,10,30,28453, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY,93,1
2023,10,30,28453, MAD, MARGARINA DAISY 1KG,55,1
2023,10,30,28453, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,30,28453, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,30,28453, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,30,28454, QUCB, QUESO CREMA IMPERIAL KILO,53,1
2023,10,30,28454, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,30,28455, CRL450, CREMA LALA 426ML ROJA,34,1
2023,10,30,28455, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.5
2023,10,30,28456, CUP1, CUERITOS PICADOS IMPERIAL 1KG,18.5,1
2023,10,30,28456, CRE, CREMA EXTRA,34,2
2023,10,30,28457, QU, QUESO PANELA IMPERIAL 69,45,1.938461538
2023,10,30,28458, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,18.5,4
2023,10,30,28458, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,30,28459, CRCMCHORROMAY, CREMA IMPERIAL MAYOREO,43,10
2023,10,30,28460, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,30,28461, TOI, TOCINO IMPERIAL ,112,1
2023,10,30,28462, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,3.39
2023,10,30,28462, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28462, JAYR, JAMON YORK RIOJA (PRO),101.5,3
2023,10,30,28462, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,0.5
2023,10,30,28463, QUM, QUESO MOLIDO MONARCA ,76,0.25
2023,10,30,28463, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28464, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,2
2023,10,30,28464, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,2
2023,10,30,28464, CRCCHORRO, CREMA IMPERIAL              ,44,15
2023,10,30,28464, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,4
2023,10,30,28465, QU, QUESO PANELA IMPERIAL 69,45,0.907692308
2023,10,30,28466, QUBS, EXHIBIDOR QUESO BLANCO SABINO,123,1
2023,10,30,28466, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,30,28466, JAR, JAMON AMERICANO RIOJA (PRO),71,4
2023,10,30,28467, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,30,28468, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,12
2023,10,30,28468, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136,34,8
2023,10,30,28468, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67.5,4
2023,10,30,28469, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,1
2023,10,30,28470, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,30,28471, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,30,28472, CRCCHORRO, CREMA IMPERIAL              ,44,8
2023,10,30,28473, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY,93,1
2023,10,30,28473, CHRZG, CHILES RAJAS GRANEL (PRO),37,2
2023,10,30,28474, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1.13
2023,10,30,28475, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.255
2023,10,30,28476, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.045
2023,10,30,28477, REIO, REQUESON IMPERIAL ORO 47,47,2
2023,10,30,28477, CRP, CREMA PURA,22,1
2023,10,30,28478, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,3.2
2023,10,30,28478, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28478, JAYR, JAMON YORK RIOJA (PRO),101.5,5
2023,10,30,28479, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY,93,2
2023,10,30,28480, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,135,9.91
2023,10,30,28481, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,30,28482, CAYG, CATSUP YOLI GALON,70,2
2023,10,30,28483, REZ, REQUESON ORDENA (PRO) 43,43,1
2023,10,30,28483, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,30,28483, CUP1, CUERITOS PICADOS IMPERIAL 1KG,18.5,1
2023,10,30,28483, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28484, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,30,28485, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,18.5,3
2023,10,30,28485, CRCCHORRO, CREMA IMPERIAL              ,44,7
2023,10,30,28486, CRP, CREMA PURA,22,6
2023,10,30,28487, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,30,28488, RET, RECORTE TOCINO IMPERIAL,69,0.5
2023,10,30,28489, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,30,28490, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,0.565
2023,10,30,28490, REZ, REQUESON ORDENA (PRO) 43,43,0.58
2023,10,30,28490, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,30,28491, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.52
2023,10,30,28491, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,30,28492, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,30,28492, LED5, LECHERA ALTE√ëA DUPAOLI 5K CUBETA CHICA,238,1
2023,10,30,28493, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,30,28493, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,30,28494, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,30,28494, REIO, REQUESON IMPERIAL ORO 47,47,0.25
2023,10,30,28494, CRP, CREMA PURA,22,1
2023,10,30,28494, JACR, JAMON COCIDO RIOJA (PRO),63,0.5
2023,10,30,28495, CUMK, CUERITOS MEXICANO 1KG,22.5,1
2023,10,30,28495, CRE, CREMA EXTRA,34,1.25
2023,10,30,28496, RET, RECORTE TOCINO IMPERIAL,69,0.5
2023,10,30,28497, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.065
2023,10,30,28498, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,30,28499, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,18.5,5
2023,10,30,28500, CRL4, CREMA LALA 4L CUBETA  (PRO),219,2
2023,10,30,28501, CRCCHORRO, CREMA IMPERIAL              ,44,9
2023,10,30,28502, CRIO, CREMA IMPERIAL ORO,59,0.25
2023,10,30,28503, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,5
2023,10,30,28504, ARRI, ARRACHERA MARINADA IMPERIAL,82,2
2023,10,30,28504, SAPAZ, LA CLAVE CAMBIO,56,1
2023,10,30,28505, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,10
2023,10,30,28505, CRE, CREMA EXTRA,34,10
2023,10,30,28505, JAR, JAMON AMERICANO RIOJA (PRO),71,8
2023,10,30,28506, QUM, QUESO MOLIDO MONARCA ,76,0.5
2023,10,30,28507, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,2
2023,10,30,28508, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.1
2023,10,30,28508, REZ, REQUESON ORDENA (PRO) 43,43,0.56
2023,10,30,28508, CUP1, CUERITOS PICADOS IMPERIAL 1KG,18.5,4
2023,10,30,28508, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,30,28509, QU, QUESO PANELA IMPERIAL 69,45,0.946153846
2023,10,30,28510, ARRI, ARRACHERA MARINADA IMPERIAL,82,1
2023,10,30,28510, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,30,28511, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,30,28512, ARRI, ARRACHERA MARINADA IMPERIAL,82,5
2023,10,30,28513, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,30,28513, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,30,28514, QUPCAP, QUESO PUERCO CAPIS (PRO),104,0.5
2023,10,30,28515, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,135,5.03
2023,10,30,28515, CRCCHORRO, CREMA IMPERIAL              ,44,25
2023,10,30,28516, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,30,28516, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO),62,1
